OrderID;Date;CustomerID;ProdNumber;Quantity
3243;08/12/21;142;EB521;3
3244;08/12/21;335;RS705;3
3245;09/12/21;679;DS303;3
3246;09/12/21;1247;BP109;4
3247;10/12/21;1389;RK604;2
3248;10/12/21;636;EB516;3
3249;10/12/21;1907;DK208;5
3250;10/12/21;1487;DK205;5
3251;10/12/21;1482;BP107;3
3252;10/12/21;1078;DS306;5
3253;10/12/21;2019;DS306;5
3254;10/12/21;595;TV810;6
3255;11/12/21;658;DK208;4
3256;11/12/21;593;EB501;2
3257;11/12/21;118;RK604;4
3258;11/12/21;980;EB516;2
3259;11/12/21;454;TV809;3
3260;12/12/21;793;BP109;4
3261;12/12/21;533;EB514;4
3262;12/12/21;443;RS703;3
3263;13/12/21;358;TV811;1
3264;13/12/21;951;TV805;4
3265;13/12/21;964;TV802;6
3266;14/12/21;256;EB504;4
3267;14/12/21;928;EB513;2
3268;14/12/21;998;DS306;5
3269;14/12/21;1644;RK605;2
3270;15/12/21;321;TV811;1
3271;15/12/21;1876;DK204;4
3272;15/12/21;1399;DS303;3
3273;15/12/21;1442;EB519;6
3274;15/12/21;1492;TV812;2
3275;15/12/21;260;EB503;4
3276;16/12/21;1396;EB517;2
3277;17/12/21;775;RS706;5
3278;17/12/21;653;BP109;5
3279;17/12/21;317;TV802;1
3280;18/12/21;1126;TV808;4
3281;18/12/21;1624;EB505;4
3282;18/12/21;921;TV801;2
3283;18/12/21;1525;TV802;3
3284;18/12/21;1895;EB511;5
3285;19/12/21;2050;DS304;3
3286;19/12/21;593;EB519;3
3287;19/12/21;78;DK203;6
3288;19/12/21;1850;DS305;2
3289;19/12/21;1815;TV809;1
3290;19/12/21;1227;EB517;2
3291;20/12/21;1084;RS703;3
3292;21/12/21;1403;EB501;2
3293;21/12/21;821;EB517;2
3294;21/12/21;1625;DK208;3
3295;21/12/21;1224;DS306;2
3296;22/12/21;1993;DS301;4
3297;22/12/21;1099;TV801;6
3298;22/12/21;365;RK603;5
3299;22/12/21;170;BP107;5
3300;23/12/21;1426;EB516;6
3301;23/12/21;879;BP101;4
3302;23/12/21;2066;RS704;2
3303;24/12/21;719;RK605;3
3304;24/12/21;1546;RK604;3
3305;24/12/21;1357;DK207;3
3306;25/12/21;1910;BP105;3
3307;25/12/21;365;DK209;1
3308;25/12/21;1039;DS307;2
3309;25/12/21;1019;BP107;6
3310;25/12/21;1267;DK201;3
3311;25/12/21;1898;TV809;2
3312;25/12/21;194;BP110;2
3313;26/12/21;1566;DK204;3
3314;26/12/21;910;RK607;4
3315;26/12/21;1386;EB520;6
3316;26/12/21;1664;EB517;1
3317;26/12/21;644;BP102;3
3318;27/12/21;496;DK203;3
3319;27/12/21;1822;RS705;3
3320;27/12/21;938;DK208;5
3321;27/12/21;1291;RK606;4
3322;27/12/21;1170;EB516;3
3323;28/12/21;617;DK202;6
3324;28/12/21;419;DK202;3
3325;28/12/21;1949;DK201;4
3326;29/12/21;27;DS301;3
3327;29/12/21;1389;BP109;3
3328;29/12/21;1836;RS702;4
3329;29/12/21;922;RK602;3
3330;30/12/21;875;EB513;4
3331;30/12/21;1461;DS303;4
3332;31/12/21;1214;DS307;3
3333;31/12/21;1439;TV807;3
3334;31/12/21;625;DS302;5
3335;31/12/21;410;TV810;2
3336;31/12/21;520;RS707;5
3337;31/12/21;582;RK602;4
3338;31/12/21;1225;TV810;5
3340;15/11/21;5;EB508;2
